EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
476488,TARRANT CO.,HASLET,10/26/2013,1843,Hail,1.00, ,0,0,0,0,TX,CST-6, ,79415,C,439,FWD,0,0,Trained Spotter, , , ,5,W,5,W,HASLET,10/26/2013,1843,32.97,-97.4363,32.97,-97.4363,"Quarter sized hail was reported 5 miles west of Haslet.","Severe thunderstorms developed as a strong shortwave and cold front moved into the region. These storms produced lots of hail up to golf ball sized. One person was struck by lightning in Montague County but survived without significant injuries. Some flash flooding also occurred in Tarrant County.",269
476492,TARRANT CO.,AVONDALE,10/26/2013,1844,Hail,1.00, ,0,0,0,0,TX,CST-6, ,79415,C,439,FWD,0,0,Public, , , ,2,ENE,2,ENE,AVONDALE,10/26/2013,1844,32.9812,-97.3923,32.9812,-97.3923,"Quarter sized hail was reported in the Sendera Ranch neighborhood.","Severe thunderstorms developed as a strong shortwave and cold front moved into the region. These storms produced lots of hail up to golf ball sized. One person was struck by lightning in Montague County but survived without significant injuries. Some flash flooding also occurred in Tarrant County.",270
476489,TARRANT CO.,HASLET,10/26/2013,1904,Hail,1.25, ,0,0,5000,0,TX,CST-6, ,79415,C,439,FWD,0,0,Trained Spotter, , , ,2,S,2,S,HASLET,10/26/2013,1904,32.94,-97.35,32.94,-97.35,"Half dollar sized hail was reported south of Haslet.","Severe thunderstorms developed as a strong shortwave and cold front moved into the region. These storms produced lots of hail up to golf ball sized. One person was struck by lightning in Montague County but survived without significant injuries. Some flash flooding also occurred in Tarrant County.",271
476491,TARRANT CO.,HASLET,10/26/2013,1909,Hail,1.75, ,0,0,15000,0,TX,CST-6, ,79415,C,439,FWD,0,0,Trained Spotter, , , ,2,S,2,S,HASLET,10/26/2013,1909,32.94,-97.35,32.94,-97.35,"Golf ball sized hail was reported 2 miles south of Haslet on FM 156.","Severe thunderstorms developed as a strong shortwave and cold front moved into the region. These storms produced lots of hail up to golf ball sized. One person was struck by lightning in Montague County but survived without significant injuries. Some flash flooding also occurred in Tarrant County.",272
476493,TARRANT CO.,KELLER,10/26/2013,1910,Hail,1.00, ,0,0,300000,0,TX,CST-6, ,79415,C,439,FWD,0,0,NWS Employee, , , ,3,WNW,3,WNW,KELLER,10/26/2013,1910,32.9527,-97.2954,32.9527,-97.2954,"Quarter sized hail was reported in Keller. The hail was driven by estimated 60 mph winds, causing damage to roofs and fences. Several roofs in the area needed to be at least partially replaced.","Severe thunderstorms developed as a strong shortwave and cold front moved into the region. These storms produced lots of hail up to golf ball sized. One person was struck by lightning in Montague County but survived without significant injuries. Some flash flooding also occurred in Tarrant County.",273
476494,TARRANT CO.,KELLER ALTA VISTA AR,10/26/2013,1915,Hail,1.00, ,0,0,0,0,TX,CST-6, ,79415,C,439,FWD,0,0,NWS Employee, , , ,1,W,1,W,KELLER ALTA VISTA AR,10/26/2013,1915,32.9,-97.29,32.9,-97.29,"NWS employee reports hail up to 1 near the intersection of Beach Street and Shiver Road.","Severe thunderstorms developed as a strong shortwave and cold front moved into the region. These storms produced lots of hail up to golf ball sized. One person was struck by lightning in Montague County but survived without significant injuries. Some flash flooding also occurred in Tarrant County.",274
476495,TARRANT CO.,HICKS,10/26/2013,1927,Hail,1.75, ,0,0,25000,0,TX,CST-6, ,79415,C,439,FWD,0,0,Amateur Radio, , , ,2,SSW,2,SSW,HICKS,10/26/2013,1927,32.89,-97.44,32.89,-97.44,"Golf ball sized hail was covering the ground near Eagle Mountain Lake.","Severe thunderstorms developed as a strong shortwave and cold front moved into the region. These storms produced lots of hail up to golf ball sized. One person was struck by lightning in Montague County but survived without significant injuries. Some flash flooding also occurred in Tarrant County.",275
476496,TARRANT CO.,SOUTHLAKE,10/26/2013,1935,Hail,1.75, ,0,0,500000,0,TX,CST-6, ,79415,C,439,FWD,0,0,Amateur Radio, , , ,0,N,0,N,SOUTHLAKE,10/26/2013,1935,32.97,-97.13,32.97,-97.13,"Hail up to the size of golf balls was covering the ground in Southlake.","Severe thunderstorms developed as a strong shortwave and cold front moved into the region. These storms produced lots of hail up to golf ball sized. One person was struck by lightning in Montague County but survived without significant injuries. Some flash flooding also occurred in Tarrant County.",276
514810,TARRANT CO.,FT WORTH SAGINAW ARP,04/03/2014,1840,Hail,1.00, ,0,0,0,0,TX,CST-6, ,84334,C,439,FWD,0,0,Amateur Radio, , , ,3,WSW,3,WSW,FT WORTH SAGINAW ARP,04/03/2014,1840,32.8508,-97.4268,32.8508,-97.4268,"Quarter sized hail was reported in northwest Fort Worth near Boat Club Road.","Strong to severe thunderstorms developed ahead of a dryline moving across the region. These storms were hail producers and mainly affected areas primarily along and north of US 380 from Decatur to Sulphur Springs. The worst damage was done in Denton where hail up to the size of softballs caused close to $5 billion in damage. Three tornadoes also occurred with this system; an EF-0 in Collin County, an EF-0 in Hopkins County, and an EF-1 in Hunt County.",277
521640,TARRANT CO.,FT WORTH,05/12/2014,1410,Hail,1.00, ,0,0,0,0,TX,CST-6, ,85532,C,439,FWD,0,0,Public, , , ,2,WSW,2,WSW,FT WORTH,05/12/2014,1410,32.7354,-97.3876,32.7354,-97.3876,"Quarter sized hail was reported on the west side of Fort Worth.","A large MCS developed along a cold front and moved across the entire region. Storms within in the MCS produced small hail, damaging winds and flash flooding.",278
521642,TARRANT CO.,CROWLEY,05/12/2014,1417,Hail,1.00, ,0,0,0,0,TX,CST-6, ,85532,C,439,FWD,0,0,Social Media, , , ,0,N,0,N,CROWLEY,05/12/2014,1417,32.58,-97.32,32.58,-97.32,"","A large MCS developed along a cold front and moved across the entire region. Storms within in the MCS produced small hail, damaging winds and flash flooding.",279
521648,TARRANT CO.,MANSFIELD,05/12/2014,1450,Hail,1.25, ,0,0,0,0,TX,CST-6, ,85532,C,439,FWD,0,0,Social Media, , , ,0,N,0,N,MANSFIELD,05/12/2014,1450,32.57,-97.13,32.57,-97.13,"Half dollar sized hail was reported in Mansfield.","A large MCS developed along a cold front and moved across the entire region. Storms within in the MCS produced small hail, damaging winds and flash flooding.",280
521652,TARRANT CO.,MANSFIELD,05/12/2014,1502,Hail,2.00, ,0,0,20000,0,TX,CST-6, ,85532,C,439,FWD,0,0,Social Media, , , ,0,N,0,N,MANSFIELD,05/12/2014,1502,32.57,-97.13,32.57,-97.13,"","A large MCS developed along a cold front and moved across the entire region. Storms within in the MCS produced small hail, damaging winds and flash flooding.",281
544932,TARRANT CO.,(FWH)CARSWELL AFB FT,10/02/2014,1440,Hail,1.00, ,0,0,0,0,TX,CST-6, ,90536,C,439,FWD,0,0,Amateur Radio, , , ,2,SW,2,SW,(FWH)CARSWELL AFB FT,10/02/2014,1440,32.7495,-97.4743,32.7495,-97.4743,"Amateur radio reported one-inch diameter hail on White Settlement Road just west of Loop 820.","Thunderstorms developed across north Texas around midday Thursday as a cold front plowed into a warm, moist and unstable air mass in place across the region. Storms began scattered in nature near the Red River and extended south-southwest to just west of the Dallas-Fort Worth Metroplex along the front. Activity intensified as the front pushed southeast into the Metroplex, with storms becoming severe and producing a large swath of wind damage along the I-20 corridor. Large hail along with damaging winds also occurred in northern portions of the Metro area in Denton County. Storms eventually organized into a squall line, which produced additional areas of wind damage farther south across central and southern portion of the region.",282
544987,TARRANT CO.,MARA,10/02/2014,1445,Hail,1.00, ,0,0,0,0,TX,CST-6, ,90536,C,439,FWD,0,0,Storm Chaser, , , ,1,NE,1,NE,MARA,10/02/2014,1445,32.7051,-97.3236,32.7051,-97.3236,"Quarter-sized hail was reported by a storm chaser 2 miles east of Texas Christian University.","Thunderstorms developed across north Texas around midday Thursday as a cold front plowed into a warm, moist and unstable air mass in place across the region. Storms began scattered in nature near the Red River and extended south-southwest to just west of the Dallas-Fort Worth Metroplex along the front. Activity intensified as the front pushed southeast into the Metroplex, with storms becoming severe and producing a large swath of wind damage along the I-20 corridor. Large hail along with damaging winds also occurred in northern portions of the Metro area in Denton County. Storms eventually organized into a squall line, which produced additional areas of wind damage farther south across central and southern portion of the region.",283
544985,TARRANT CO.,MARA,10/02/2014,1450,Hail,1.00, ,0,0,0,0,TX,CST-6, ,90536,C,439,FWD,0,0,Emergency Manager, , , ,2,WNW,2,WNW,MARA,10/02/2014,1450,32.7105,-97.3602,32.7105,-97.3602,"Emergency management reported one-inch diameter hail on the campus of Texas Christian University.","Thunderstorms developed across north Texas around midday Thursday as a cold front plowed into a warm, moist and unstable air mass in place across the region. Storms began scattered in nature near the Red River and extended south-southwest to just west of the Dallas-Fort Worth Metroplex along the front. Activity intensified as the front pushed southeast into the Metroplex, with storms becoming severe and producing a large swath of wind damage along the I-20 corridor. Large hail along with damaging winds also occurred in northern portions of the Metro area in Denton County. Storms eventually organized into a squall line, which produced additional areas of wind damage farther south across central and southern portion of the region.",284
544986,TARRANT CO.,FT WORTH,10/02/2014,1452,Hail,1.75, ,0,0,5000,0,TX,CST-6, ,90536,C,439,FWD,0,0,Amateur Radio, , , ,1,E,1,E,FT WORTH,10/02/2014,1452,32.75,-97.3414,32.75,-97.3414,"Amateur radio reported golf ball sized hail near the intersection of Broadcast Hill and Oakland St.","Thunderstorms developed across north Texas around midday Thursday as a cold front plowed into a warm, moist and unstable air mass in place across the region. Storms began scattered in nature near the Red River and extended south-southwest to just west of the Dallas-Fort Worth Metroplex along the front. Activity intensified as the front pushed southeast into the Metroplex, with storms becoming severe and producing a large swath of wind damage along the I-20 corridor. Large hail along with damaging winds also occurred in northern portions of the Metro area in Denton County. Storms eventually organized into a squall line, which produced additional areas of wind damage farther south across central and southern portion of the region.",285
564432,TARRANT CO.,AVONDALE,04/01/2015,1545,Hail,1.00, ,0,0,0,0,TX,CST-6, ,93886,C,439,FWD,0,0,Amateur Radio, , , ,3,W,3,W,AVONDALE,04/01/2015,1545,32.97,-97.47,32.97,-97.47,"Quarter sized hail was reported just northwest of Eagle Mountain Lake in the Pecan Acres area.","As a weak shortwave moved through the region, a few isolated storms developed producing hail up to the size baseballs.",286
564433,TARRANT CO.,AVONDALE,04/01/2015,1550,Hail,1.50, ,0,0,3000,0,TX,CST-6, ,93886,C,439,FWD,0,0,Trained Spotter, , , ,3,W,3,W,AVONDALE,04/01/2015,1550,32.97,-97.47,32.97,-97.47,"Ping pong ball sized hail was reported in Pecan Acres.","As a weak shortwave moved through the region, a few isolated storms developed producing hail up to the size baseballs.",287
564434,TARRANT CO.,AVONDALE,04/01/2015,1600,Hail,2.75, ,0,0,15000,0,TX,CST-6, ,93886,C,439,FWD,0,0,Trained Spotter, , , ,3,W,3,W,AVONDALE,04/01/2015,1600,32.97,-97.47,32.97,-97.47,"Baseball sized hail was reported in Pecan Acres.","As a weak shortwave moved through the region, a few isolated storms developed producing hail up to the size baseballs.",288
564446,TARRANT CO.,AVONDALE,04/01/2015,1605,Hail,1.50, ,0,0,5000,0,TX,CST-6, ,93886,C,439,FWD,0,0,Trained Spotter, , , ,0,S,0,S,AVONDALE,04/01/2015,1605,32.9679,-97.4204,32.9679,-97.4204,"Ping pong ball sized hail was reported near the Business 287 and Highway 287 split.","As a weak shortwave moved through the region, a few isolated storms developed producing hail up to the size baseballs.",289
564447,TARRANT CO.,AVONDALE,04/01/2015,1609,Hail,1.00, ,0,0,0,0,TX,CST-6, ,93886,C,439,FWD,0,0,Amateur Radio, , , ,1,ESE,1,ESE,AVONDALE,04/01/2015,1609,32.967,-97.4115,32.967,-97.4115,"Pea to quarter sized hail at the Walmart at the Business 287 and Highway 287 split.","As a weak shortwave moved through the region, a few isolated storms developed producing hail up to the size baseballs.",290
564448,TARRANT CO.,AVONDALE,04/01/2015,1612,Hail,1.25, ,0,0,0,0,TX,CST-6, ,93886,C,439,FWD,0,0,NWS Employee, , , ,2,ENE,2,ENE,AVONDALE,04/01/2015,1612,32.9835,-97.3915,32.9835,-97.3915,"Half dollar sized hail in the Sendera Ranch neighborhood west of Haslet.","As a weak shortwave moved through the region, a few isolated storms developed producing hail up to the size baseballs.",291
576799,TARRANT CO.,ARLINGTON MUNI ARPT,05/26/2015,2025,Hail,1.00, ,0,0,0,0,TX,CST-6, ,94850,C,439,FWD,0,0,Public, , , ,2,ENE,2,ENE,ARLINGTON MUNI ARPT,05/26/2015,2025,32.6787,-97.0649,32.6787,-97.0649,"","For several days, a stalled cold front, combined with abundant moisture from the Gulf of Mexico combined to produce widespread rain and thunderstorms in Texas. Several rounds of strong to severe thunderstorms occurred during a four day period, producing flash flooding, and numerous reports of large hail. Tornadoes affected areas in central Texas, from near Lampasas to a deadly tornado in Milam County.",292
577417,TARRANT CO.,BENBROOK,05/27/2015,2015,Hail,1.00, ,0,0,0,0,TX,CST-6, ,95972,C,439,FWD,0,0,NWS Employee, , , ,0,N,0,N,BENBROOK,05/27/2015,2035,32.68,-97.45,32.68,-97.45,"","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",293
577412,TARRANT CO.,BENBROOK,05/27/2015,2015,Hail,1.00, ,0,0,0,0,TX,CST-6, ,95972,C,439,FWD,0,0,Public, , , ,0,WNW,0,WNW,BENBROOK,05/27/2015,2015,32.681,-97.4549,32.681,-97.4549,"","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",294
577414,TARRANT CO.,WESTLAND,05/27/2015,2020,Hail,1.00, ,0,0,0,0,TX,CST-6, ,95972,C,439,FWD,0,0,Amateur Radio, , , ,2,SE,2,SE,WESTLAND,05/27/2015,2020,32.7022,-97.4729,32.7022,-97.4729,"","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",295
611052,TARRANT CO.,FT WORTH MANGHAM ARP,12/27/2015,1440,Hail,1.75, ,0,0,20000,0,TX,CST-6, ,101364,C,439,FWD,0,0,Trained Spotter, , , ,2,S,2,S,FT WORTH MANGHAM ARP,12/27/2015,1440,32.8238,-97.1988,32.8238,-97.1988,"Golfball sized hail was reported near Northeast Mall in Hurst.","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",296
611058,TARRANT CO.,MANSFIELD,12/27/2015,1605,Hail,1.00, ,0,0,0,0,TX,CST-6, ,101364,C,439,FWD,0,0,Social Media, , , ,0,N,0,N,MANSFIELD,12/27/2015,1605,32.57,-97.13,32.57,-97.13,"","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",297
611060,TARRANT CO.,ARLINGTON,12/27/2015,1610,Hail,1.00, ,0,0,0,0,TX,CST-6, ,101364,C,439,FWD,0,0,Social Media, , , ,0,N,0,N,ARLINGTON,12/27/2015,1610,32.73,-97.12,32.73,-97.12,"","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",298
611061,TARRANT CO.,NORTH RICHLAND HILLS,12/27/2015,1623,Hail,1.00, ,0,0,0,0,TX,CST-6, ,101364,C,439,FWD,0,0,NWS Employee, , , ,0,N,0,N,NORTH RICHLAND HILLS,12/27/2015,1623,32.83,-97.25,32.83,-97.25,"","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",299
626549,TARRANT CO.,SAGINAW,03/08/2016,815,Hail,1.00, ,0,0,0,0,TX,CST-6, ,103734,C,439,FWD,0,0,Amateur Radio, , , ,0,N,0,N,SAGINAW,03/08/2016,815,32.87,-97.37,32.87,-97.37,"","This was a multi-day severe weather and flood event. It started with a large-scale upper level low pressure system which deepened over the Four-Corners region. Moisture and instability increased in advance of this system. Storms developed along a dry line Monday afternoon, many of which produced severe weather or flash flooding or both. Another area of storms formed ahead of the upper trough over northwest Texas Monday night and pushed east-southeast across the area Tuesday, producing severe weather and flooding. A third round of storms produced flooding across mainly the southern half of the region Tuesday night into Wednesday.",300
622752,TARRANT CO.,BENBROOK,03/17/2016,315,Hail,2.25, ,0,0,50000000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Public, , , ,3,N,3,N,BENBROOK,03/17/2016,320,32.7166,-97.4518,32.7166,-97.4518,"Several reports of ping pong, golf ball, and just over 2 inch sized hail stones were reported across the northern portions of Benbrook including along Camp Bowie Blvd and near the Benbrook traffic circle.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",301
622755,TARRANT CO.,MARA,03/17/2016,319,Hail,1.75, ,0,0,50000000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Trained Spotter, , , ,2,WNW,2,WNW,MARA,03/17/2016,319,32.7093,-97.3644,32.7093,-97.3644,"Wind-driven golf ball sized hail was covering the ground at TCU.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",302
622756,TARRANT CO.,FT WORTH,03/17/2016,323,Hail,1.75, ,0,0,50000000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Amateur Radio, , , ,2,WSW,2,WSW,FT WORTH,03/17/2016,323,32.7329,-97.3878,32.7329,-97.3878,"Golf ball sized hail was reported at I-30 and Hulen Street.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",303
622768,TARRANT CO.,WHITE SETTLEMENT,03/17/2016,558,Hail,1.25, ,0,0,1000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Social Media, , , ,0,N,2,ENE,WESTLAND,03/17/2016,603,32.77,-97.45,32.7382,-97.4671,"Half dollar sized hail reported in White Settlement and also at Interstate 30 and Las Vegas Trail.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",304
622769,TARRANT CO.,(FWH)CARSWELL AFB FT,03/17/2016,600,Hail,2.00, ,0,0,50000000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Amateur Radio, , , ,3,S,3,S,(FWH)CARSWELL AFB FT,03/17/2016,610,32.7325,-97.4419,32.7325,-97.4419,"Medstar reported around 2 inch hail damaged approximately 30 staff vehicles, 8 support vehicles, 20-30 ambulance chassis, and 11 more ambulances at their Headquarters on Alta Mere Dr in Fort Worth.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",305
622770,TARRANT CO.,FT WORTH,03/17/2016,608,Hail,1.00, ,0,0,0,0,TX,CST-6, ,104103,C,439,FWD,0,0,Trained Spotter, , , ,1,ENE,1,ENE,FT WORTH,03/17/2016,608,32.7534,-97.3311,32.7534,-97.3311,"Quarter sized hail reported in downtown Fort Worth.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",306
622774,TARRANT CO.,WESTOVER HILLS,03/17/2016,610,Hail,2.00, ,0,0,200000000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Social Media, , , ,3,S,3,N,SEMINARY HILL,03/17/2016,610,32.7249,-97.425,32.7196,-97.3863,"Hen egg sized hail reported near Hulen Street and Vickery Blvd in west Fort Worth. Heavy hail damage was also reported along west Camp Bowie Blvd where numerous homes, businesses, and vehicles were damaged by the hail.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",307
622776,TARRANT CO.,SEMINARY HILL,03/17/2016,610,Hail,1.25, ,0,0,0,0,TX,CST-6, ,104103,C,439,FWD,0,0,Social Media, , , ,2,NNW,2,NNW,SEMINARY HILL,03/17/2016,610,32.7043,-97.3893,32.7043,-97.3893,"Half dollar sized hail in west Fort Worth at Hulen St and Bellaire Dr.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",308
622771,TARRANT CO.,SEMINARY HILL,03/17/2016,615,Hail,2.50, ,0,0,150000000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Social Media, , , ,2,NNE,2,NNE,SEMINARY HILL,03/17/2016,615,32.7086,-97.3657,32.7086,-97.3657,"Tennis ball sized hail at the TCU campus.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",309
625920,TARRANT CO.,MARA,03/17/2016,615,Hail,2.50, ,0,0,50000000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Broadcast Media, , , ,2,NW,2,NW,MARA,03/17/2016,615,32.7203,-97.3554,32.7203,-97.3554,"Large hail at the Fort Worth Zoo killed 5 flamingos and 3 other birds. Some property was also damaged at the zoo.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",310
622783,TARRANT CO.,ARLINGTON PYLON ARPT,03/17/2016,635,Hail,1.50, ,0,0,2000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Trained Spotter, , , ,1,W,1,W,ARLINGTON PYLON ARPT,03/17/2016,635,32.703,-97.1991,32.703,-97.1991,"Ping pong ball sized hail at the corner of Earle Street and Perkins Rd in Arlington.","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",311
622784,TARRANT CO.,ARLINGTON,03/17/2016,638,Hail,2.50, ,0,0,400000,0,TX,CST-6, ,104103,C,439,FWD,0,0,Trained Spotter, , , ,3,W,3,W,ARLINGTON,03/17/2016,641,32.73,-97.1716,32.73,-97.1716,"","A region of intense warm advection led to thunderstorm development over western counties of North Texas Wednesday Night in advance of a developing upper trough across the western United States. Storms were able to rotate and maintain strong updrafts as they propagated east along a warm front into the Dallas-Ft Worth Metroplex Thursday morning. Damaging hail up to the size of tennis balls pounded the Fort Worth area from multiple supercells, causing an estimated 600 million dollars in damage in Tarrant County alone. Fortunately, storms were able to weaken before they reached the Dallas area after sunrise.",312
